Card Name,Mana Cost,Rarity,J2SJosh Rating,Cast Bucket,Required Colors,Hybrid Colors,Archetype,Archetype Code,Archetype Size,Role In Archetype,Rating Note,Scryfall URL,Image URL
Fateshaper Aspirant,{4}{W},Common,1.5,Mono White,W,,White/Blue/Black,WUB,3,Mono,,https://scryfall.com/card/fra/6/fateshaper-aspirant,https://cards.scryfall.io/normal/front/f/0/f0c8400d-824f-4d79-84bc-7615a0deb831.jpg?1789556683
Fateshaper Aspirant,{4}{W},Common,1.5,Mono White,W,,White/Blue/Red,WUR,3,Mono,,https://scryfall.com/card/fra/6/fateshaper-aspirant,https://cards.scryfall.io/normal/front/f/0/f0c8400d-824f-4d79-84bc-7615a0deb831.jpg?1789556683
Fateshaper Aspirant,{4}{W},Common,1.5,Mono White,W,,White/Blue/Green,WUG,3,Mono,,https://scryfall.com/card/fra/6/fateshaper-aspirant,https://cards.scryfall.io/normal/front/f/0/f0c8400d-824f-4d79-84bc-7615a0deb831.jpg?1789556683
Fateshaper Aspirant,{4}{W},Common,1.5,Mono White,W,,White/Black/Red,WBR,3,Mono,,https://scryfall.com/card/fra/6/fateshaper-aspirant,https://cards.scryfall.io/normal/front/f/0/f0c8400d-824f-4d79-84bc-7615a0deb831.jpg?1789556683
Fateshaper Aspirant,{4}{W},Common,1.5,Mono White,W,,White/Black/Green,WBG,3,Mono,,https://scryfall.com/card/fra/6/fateshaper-aspirant,https://cards.scryfall.io/normal/front/f/0/f0c8400d-824f-4d79-84bc-7615a0deb831.jpg?1789556683
Fateshaper Aspirant,{4}{W},Common,1.5,Mono White,W,,White/Red/Green,WRG,3,Mono,,https://scryfall.com/card/fra/6/fateshaper-aspirant,https://cards.scryfall.io/normal/front/f/0/f0c8400d-824f-4d79-84bc-7615a0deb831.jpg?1789556683
Fateshaper Aspirant,{4}{W},Common,1.5,Mono White,W,,White/Blue/Black/Red,WUBR,4,Mono,,https://scryfall.com/card/fra/6/fateshaper-aspirant,https://cards.scryfall.io/normal/front/f/0/f0c8400d-824f-4d79-84bc-7615a0deb831.jpg?1789556683
Fateshaper Aspirant,{4}{W},Common,1.5,Mono White,W,,White/Blue/Black/Green,WUBG,4,Mono,,https://scryfall.com/card/fra/6/fateshaper-aspirant,https://cards.scryfall.io/normal/front/f/0/f0c8400d-824f-4d79-84bc-7615a0deb831.jpg?1789556683
Fateshaper Aspirant,{4}{W},Common,1.5,Mono White,W,,White/Blue/Red/Green,WURG,4,Mono,,https://scryfall.com/card/fra/6/fateshaper-aspirant,https://cards.scryfall.io/normal/front/f/0/f0c8400d-824f-4d79-84bc-7615a0deb831.jpg?1789556683
Fateshaper Aspirant,{4}{W},Common,1.5,Mono White,W,,White/Black/Red/Green,WBRG,4,Mono,,https://scryfall.com/card/fra/6/fateshaper-aspirant,https://cards.scryfall.io/normal/front/f/0/f0c8400d-824f-4d79-84bc-7615a0deb831.jpg?1789556683
Fateshaper Aspirant,{4}{W},Common,1.5,Mono White,W,,White/Blue/Black/Red/Green,WUBRG,5,Mono,,https://scryfall.com/card/fra/6/fateshaper-aspirant,https://cards.scryfall.io/normal/front/f/0/f0c8400d-824f-4d79-84bc-7615a0deb831.jpg?1789556683
Flickering Hound,{3}{W},Rare,3.5,Mono White,W,,White,W,1,Mono,,https://scryfall.com/card/fra/7/flickering-hound,https://cards.scryfall.io/normal/front/6/8/686f3a25-305d-4f02-8972-eba7b8e9635f.jpg?1789470769
Flickering Hound,{3}{W},Rare,3.5,Mono White,W,,White/Blue,WU,2,Mono,,https://scryfall.com/card/fra/7/flickering-hound,https://cards.scryfall.io/normal/front/6/8/686f3a25-305d-4f02-8972-eba7b8e9635f.jpg?1789470769
Flickering Hound,{3}{W},Rare,3.5,Mono White,W,,White/Black,WB,2,Mono,,https://scryfall.com/card/fra/7/flickering-hound,https://cards.scryfall.io/normal/front/6/8/686f3a25-305d-4f02-8972-eba7b8e9635f.jpg?1789470769
Flickering Hound,{3}{W},Rare,3.5,Mono White,W,,White/Red,WR,2,Mono,,https://scryfall.com/card/fra/7/flickering-hound,https://cards.scryfall.io/normal/front/6/8/686f3a25-305d-4f02-8972-eba7b8e9635f.jpg?1789470769
Flickering Hound,{3}{W},Rare,3.5,Mono White,W,,White/Green,WG,2,Mono,,https://scryfall.com/card/fra/7/flickering-hound,https://cards.scryfall.io/normal/front/6/8/686f3a25-305d-4f02-8972-eba7b8e9635f.jpg?1789470769
Flickering Hound,{3}{W},Rare,3.5,Mono White,W,,White/Blue/Black,WUB,3,Mono,,https://scryfall.com/card/fra/7/flickering-hound,https://cards.scryfall.io/normal/front/6/8/686f3a25-305d-4f02-8972-eba7b8e9635f.jpg?1789470769
Flickering Hound,{3}{W},Rare,3.5,Mono White,W,,White/Blue/Red,WUR,3,Mono,,https://scryfall.com/card/fra/7/flickering-hound,https://cards.scryfall.io/normal/front/6/8/686f3a25-305d-4f02-8972-eba7b8e9635f.jpg?1789470769
Flickering Hound,{3}{W},Rare,3.5,Mono White,W,,White/Blue/Green,WUG,3,Mono,,https://scryfall.com/card/fra/7/flickering-hound,https://cards.scryfall.io/normal/front/6/8/686f3a25-305d-4f02-8972-eba7b8e9635f.jpg?1789470769
Flickering Hound,{3}{W},Rare,3.5,Mono White,W,,White/Black/Red,WBR,3,Mono,,https://scryfall.com/card/fra/7/flickering-hound,https://cards.scryfall.io/normal/front/6/8/686f3a25-305d-4f02-8972-eba7b8e9635f.jpg?1789470769
Flickering Hound,{3}{W},Rare,3.5,Mono White,W,,White/Black/Green,WBG,3,Mono,,https://scryfall.com/card/fra/7/flickering-hound,https://cards.scryfall.io/normal/front/6/8/686f3a25-305d-4f02-8972-eba7b8e9635f.jpg?1789470769
Flickering Hound,{3}{W},Rare,3.5,Mono White,W,,White/Red/Green,WRG,3,Mono,,https://scryfall.com/card/fra/7/flickering-hound,https://cards.scryfall.io/normal/front/6/8/686f3a25-305d-4f02-8972-eba7b8e9635f.jpg?1789470769
Flickering Hound,{3}{W},Rare,3.5,Mono White,W,,White/Blue/Black/Red,WUBR,4,Mono,,https://scryfall.com/card/fra/7/flickering-hound,https://cards.scryfall.io/normal/front/6/8/686f3a25-305d-4f02-8972-eba7b8e9635f.jpg?1789470769
Flickering Hound,{3}{W},Rare,3.5,Mono White,W,,White/Blue/Black/Green,WUBG,4,Mono,,https://scryfall.com/card/fra/7/flickering-hound,https://cards.scryfall.io/normal/front/6/8/686f3a25-305d-4f02-8972-eba7b8e9635f.jpg?1789470769
Flickering Hound,{3}{W},Rare,3.5,Mono White,W,,White/Blue/Red/Green,WURG,4,Mono,,https://scryfall.com/card/fra/7/flickering-hound,https://cards.scryfall.io/normal/front/6/8/686f3a25-305d-4f02-8972-eba7b8e9635f.jpg?1789470769
Flickering Hound,{3}{W},Rare,3.5,Mono White,W,,White/Black/Red/Green,WBRG,4,Mono,,https://scryfall.com/card/fra/7/flickering-hound,https://cards.scryfall.io/normal/front/6/8/686f3a25-305d-4f02-8972-eba7b8e9635f.jpg?1789470769
Flickering Hound,{3}{W},Rare,3.5,Mono White,W,,White/Blue/Black/Red/Green,WUBRG,5,Mono,,https://scryfall.com/card/fra/7/flickering-hound,https://cards.scryfall.io/normal/front/6/8/686f3a25-305d-4f02-8972-eba7b8e9635f.jpg?1789470769
Generous Revival,{2}{W},Uncommon,2.5,Mono White,W,,White,W,1,Mono,,https://scryfall.com/card/fra/8/generous-revival,https://cards.scryfall.io/normal/front/f/8/f82f181b-a43b-4cec-b8f6-f6c1dd4c64fd.jpg?1788433351
Generous Revival,{2}{W},Uncommon,2.5,Mono White,W,,White/Blue,WU,2,Mono,,https://scryfall.com/card/fra/8/generous-revival,https://cards.scryfall.io/normal/front/f/8/f82f181b-a43b-4cec-b8f6-f6c1dd4c64fd.jpg?1788433351
Generous Revival,{2}{W},Uncommon,2.5,Mono White,W,,White/Black,WB,2,Mono,,https://scryfall.com/card/fra/8/generous-revival,https://cards.scryfall.io/normal/front/f/8/f82f181b-a43b-4cec-b8f6-f6c1dd4c64fd.jpg?1788433351
Generous Revival,{2}{W},Uncommon,2.5,Mono White,W,,White/Red,WR,2,Mono,,https://scryfall.com/card/fra/8/generous-revival,https://cards.scryfall.io/normal/front/f/8/f82f181b-a43b-4cec-b8f6-f6c1dd4c64fd.jpg?1788433351
Generous Revival,{2}{W},Uncommon,2.5,Mono White,W,,White/Green,WG,2,Mono,,https://scryfall.com/card/fra/8/generous-revival,https://cards.scryfall.io/normal/front/f/8/f82f181b-a43b-4cec-b8f6-f6c1dd4c64fd.jpg?1788433351
Generous Revival,{2}{W},Uncommon,2.5,Mono White,W,,White/Blue/Black,WUB,3,Mono,,https://scryfall.com/card/fra/8/generous-revival,https://cards.scryfall.io/normal/front/f/8/f82f181b-a43b-4cec-b8f6-f6c1dd4c64fd.jpg?1788433351
Generous Revival,{2}{W},Uncommon,2.5,Mono White,W,,White/Blue/Red,WUR,3,Mono,,https://scryfall.com/card/fra/8/generous-revival,https://cards.scryfall.io/normal/front/f/8/f82f181b-a43b-4cec-b8f6-f6c1dd4c64fd.jpg?1788433351
Generous Revival,{2}{W},Uncommon,2.5,Mono White,W,,White/Blue/Green,WUG,3,Mono,,https://scryfall.com/card/fra/8/generous-revival,https://cards.scryfall.io/normal/front/f/8/f82f181b-a43b-4cec-b8f6-f6c1dd4c64fd.jpg?1788433351
Generous Revival,{2}{W},Uncommon,2.5,Mono White,W,,White/Black/Red,WBR,3,Mono,,https://scryfall.com/card/fra/8/generous-revival,https://cards.scryfall.io/normal/front/f/8/f82f181b-a43b-4cec-b8f6-f6c1dd4c64fd.jpg?1788433351
Generous Revival,{2}{W},Uncommon,2.5,Mono White,W,,White/Black/Green,WBG,3,Mono,,https://scryfall.com/card/fra/8/generous-revival,https://cards.scryfall.io/normal/front/f/8/f82f181b-a43b-4cec-b8f6-f6c1dd4c64fd.jpg?1788433351
Generous Revival,{2}{W},Uncommon,2.5,Mono White,W,,White/Red/Green,WRG,3,Mono,,https://scryfall.com/card/fra/8/generous-revival,https://cards.scryfall.io/normal/front/f/8/f82f181b-a43b-4cec-b8f6-f6c1dd4c64fd.jpg?1788433351
Generous Revival,{2}{W},Uncommon,2.5,Mono White,W,,White/Blue/Black/Red,WUBR,4,Mono,,https://scryfall.com/card/fra/8/generous-revival,https://cards.scryfall.io/normal/front/f/8/f82f181b-a43b-4cec-b8f6-f6c1dd4c64fd.jpg?1788433351
Generous Revival,{2}{W},Uncommon,2.5,Mono White,W,,White/Blue/Black/Green,WUBG,4,Mono,,https://scryfall.com/card/fra/8/generous-revival,https://cards.scryfall.io/normal/front/f/8/f82f181b-a43b-4cec-b8f6-f6c1dd4c64fd.jpg?1788433351
Generous Revival,{2}{W},Uncommon,2.5,Mono White,W,,White/Blue/Red/Green,WURG,4,Mono,,https://scryfall.com/card/fra/8/generous-revival,https://cards.scryfall.io/normal/front/f/8/f82f181b-a43b-4cec-b8f6-f6c1dd4c64fd.jpg?1788433351
Generous Revival,{2}{W},Uncommon,2.5,Mono White,W,,White/Black/Red/Green,WBRG,4,Mono,,https://scryfall.com/card/fra/8/generous-revival,https://cards.scryfall.io/normal/front/f/8/f82f181b-a43b-4cec-b8f6-f6c1dd4c64fd.jpg?1788433351
Generous Revival,{2}{W},Uncommon,2.5,Mono White,W,,White/Blue/Black/Red/Green,WUBRG,5,Mono,,https://scryfall.com/card/fra/8/generous-revival,https://cards.scryfall.io/normal/front/f/8/f82f181b-a43b-4cec-b8f6-f6c1dd4c64fd.jpg?1788433351
Germinate Recruits,{2}{W},Rare,1.0,Mono White,W,,White,W,1,Mono,,https://scryfall.com/card/fra/9/germinate-recruits,https://cards.scryfall.io/normal/front/1/b/1b5d7d19-b32a-4786-ae9a-00da5e6658ad.jpg?1789644810
Germinate Recruits,{2}{W},Rare,1.0,Mono White,W,,White/Blue,WU,2,Mono,,https://scryfall.com/card/fra/9/germinate-recruits,https://cards.scryfall.io/normal/front/1/b/1b5d7d19-b32a-4786-ae9a-00da5e6658ad.jpg?1789644810
Germinate Recruits,{2}{W},Rare,1.0,Mono White,W,,White/Black,WB,2,Mono,,https://scryfall.com/card/fra/9/germinate-recruits,https://cards.scryfall.io/normal/front/1/b/1b5d7d19-b32a-4786-ae9a-00da5e6658ad.jpg?1789644810
Germinate Recruits,{2}{W},Rare,1.0,Mono White,W,,White/Red,WR,2,Mono,,https://scryfall.com/card/fra/9/germinate-recruits,https://cards.scryfall.io/normal/front/1/b/1b5d7d19-b32a-4786-ae9a-00da5e6658ad.jpg?1789644810
Germinate Recruits,{2}{W},Rare,1.0,Mono White,W,,White/Green,WG,2,Mono,,https://scryfall.com/card/fra/9/germinate-recruits,https://cards.scryfall.io/normal/front/1/b/1b5d7d19-b32a-4786-ae9a-00da5e6658ad.jpg?1789644810
Germinate Recruits,{2}{W},Rare,1.0,Mono White,W,,White/Blue/Black,WUB,3,Mono,,https://scryfall.com/card/fra/9/germinate-recruits,https://cards.scryfall.io/normal/front/1/b/1b5d7d19-b32a-4786-ae9a-00da5e6658ad.jpg?1789644810
Germinate Recruits,{2}{W},Rare,1.0,Mono White,W,,White/Blue/Red,WUR,3,Mono,,https://scryfall.com/card/fra/9/germinate-recruits,https://cards.scryfall.io/normal/front/1/b/1b5d7d19-b32a-4786-ae9a-00da5e6658ad.jpg?1789644810
Germinate Recruits,{2}{W},Rare,1.0,Mono White,W,,White/Blue/Green,WUG,3,Mono,,https://scryfall.com/card/fra/9/germinate-recruits,https://cards.scryfall.io/normal/front/1/b/1b5d7d19-b32a-4786-ae9a-00da5e6658ad.jpg?1789644810
Germinate Recruits,{2}{W},Rare,1.0,Mono White,W,,White/Black/Red,WBR,3,Mono,,https://scryfall.com/card/fra/9/germinate-recruits,https://cards.scryfall.io/normal/front/1/b/1b5d7d19-b32a-4786-ae9a-00da5e6658ad.jpg?1789644810
Germinate Recruits,{2}{W},Rare,1.0,Mono White,W,,White/Black/Green,WBG,3,Mono,,https://scryfall.com/card/fra/9/germinate-recruits,https://cards.scryfall.io/normal/front/1/b/1b5d7d19-b32a-4786-ae9a-00da5e6658ad.jpg?1789644810
Germinate Recruits,{2}{W},Rare,1.0,Mono White,W,,White/Red/Green,WRG,3,Mono,,https://scryfall.com/card/fra/9/germinate-recruits,https://cards.scryfall.io/normal/front/1/b/1b5d7d19-b32a-4786-ae9a-00da5e6658ad.jpg?1789644810
Germinate Recruits,{2}{W},Rare,1.0,Mono White,W,,White/Blue/Black/Red,WUBR,4,Mono,,https://scryfall.com/card/fra/9/germinate-recruits,https://cards.scryfall.io/normal/front/1/b/1b5d7d19-b32a-4786-ae9a-00da5e6658ad.jpg?1789644810
Germinate Recruits,{2}{W},Rare,1.0,Mono White,W,,White/Blue/Black/Green,WUBG,4,Mono,,https://scryfall.com/card/fra/9/germinate-recruits,https://cards.scryfall.io/normal/front/1/b/1b5d7d19-b32a-4786-ae9a-00da5e6658ad.jpg?1789644810
Germinate Recruits,{2}{W},Rare,1.0,Mono White,W,,White/Blue/Red/Green,WURG,4,Mono,,https://scryfall.com/card/fra/9/germinate-recruits,https://cards.scryfall.io/normal/front/1/b/1b5d7d19-b32a-4786-ae9a-00da5e6658ad.jpg?1789644810
Germinate Recruits,{2}{W},Rare,1.0,Mono White,W,,White/Black/Red/Green,WBRG,4,Mono,,https://scryfall.com/card/fra/9/germinate-recruits,https://cards.scryfall.io/normal/front/1/b/1b5d7d19-b32a-4786-ae9a-00da5e6658ad.jpg?1789644810
Germinate Recruits,{2}{W},Rare,1.0,Mono White,W,,White/Blue/Black/Red/Green,WUBRG,5,Mono,,https://scryfall.com/card/fra/9/germinate-recruits,https://cards.scryfall.io/normal/front/1/b/1b5d7d19-b32a-4786-ae9a-00da5e6658ad.jpg?1789644810
Graft Surgeon,{2}{W},Common,1.5,Mono White,W,,White,W,1,Mono,,https://scryfall.com/card/fra/10/graft-surgeon,https://cards.scryfall.io/normal/front/3/2/32a7a905-11bf-4b66-a28e-1066a0e372b8.jpg?1789644811
Graft Surgeon,{2}{W},Common,1.5,Mono White,W,,White/Blue,WU,2,Mono,,https://scryfall.com/card/fra/10/graft-surgeon,https://cards.scryfall.io/normal/front/3/2/32a7a905-11bf-4b66-a28e-1066a0e372b8.jpg?1789644811
Graft Surgeon,{2}{W},Common,1.5,Mono White,W,,White/Black,WB,2,Mono,,https://scryfall.com/card/fra/10/graft-surgeon,https://cards.scryfall.io/normal/front/3/2/32a7a905-11bf-4b66-a28e-1066a0e372b8.jpg?1789644811
Graft Surgeon,{2}{W},Common,1.5,Mono White,W,,White/Red,WR,2,Mono,,https://scryfall.com/card/fra/10/graft-surgeon,https://cards.scryfall.io/normal/front/3/2/32a7a905-11bf-4b66-a28e-1066a0e372b8.jpg?1789644811
Graft Surgeon,{2}{W},Common,1.5,Mono White,W,,White/Green,WG,2,Mono,,https://scryfall.com/card/fra/10/graft-surgeon,https://cards.scryfall.io/normal/front/3/2/32a7a905-11bf-4b66-a28e-1066a0e372b8.jpg?1789644811
Graft Surgeon,{2}{W},Common,1.5,Mono White,W,,White/Blue/Black,WUB,3,Mono,,https://scryfall.com/card/fra/10/graft-surgeon,https://cards.scryfall.io/normal/front/3/2/32a7a905-11bf-4b66-a28e-1066a0e372b8.jpg?1789644811
Graft Surgeon,{2}{W},Common,1.5,Mono White,W,,White/Blue/Red,WUR,3,Mono,,https://scryfall.com/card/fra/10/graft-surgeon,https://cards.scryfall.io/normal/front/3/2/32a7a905-11bf-4b66-a28e-1066a0e372b8.jpg?1789644811
Graft Surgeon,{2}{W},Common,1.5,Mono White,W,,White/Blue/Green,WUG,3,Mono,,https://scryfall.com/card/fra/10/graft-surgeon,https://cards.scryfall.io/normal/front/3/2/32a7a905-11bf-4b66-a28e-1066a0e372b8.jpg?1789644811
Graft Surgeon,{2}{W},Common,1.5,Mono White,W,,White/Black/Red,WBR,3,Mono,,https://scryfall.com/card/fra/10/graft-surgeon,https://cards.scryfall.io/normal/front/3/2/32a7a905-11bf-4b66-a28e-1066a0e372b8.jpg?1789644811
Graft Surgeon,{2}{W},Common,1.5,Mono White,W,,White/Black/Green,WBG,3,Mono,,https://scryfall.com/card/fra/10/graft-surgeon,https://cards.scryfall.io/normal/front/3/2/32a7a905-11bf-4b66-a28e-1066a0e372b8.jpg?1789644811
Graft Surgeon,{2}{W},Common,1.5,Mono White,W,,White/Red/Green,WRG,3,Mono,,https://scryfall.com/card/fra/10/graft-surgeon,https://cards.scryfall.io/normal/front/3/2/32a7a905-11bf-4b66-a28e-1066a0e372b8.jpg?1789644811
Graft Surgeon,{2}{W},Common,1.5,Mono White,W,,White/Blue/Black/Red,WUBR,4,Mono,,https://scryfall.com/card/fra/10/graft-surgeon,https://cards.scryfall.io/normal/front/3/2/32a7a905-11bf-4b66-a28e-1066a0e372b8.jpg?1789644811
Graft Surgeon,{2}{W},Common,1.5,Mono White,W,,White/Blue/Black/Green,WUBG,4,Mono,,https://scryfall.com/card/fra/10/graft-surgeon,https://cards.scryfall.io/normal/front/3/2/32a7a905-11bf-4b66-a28e-1066a0e372b8.jpg?1789644811
Graft Surgeon,{2}{W},Common,1.5,Mono White,W,,White/Blue/Red/Green,WURG,4,Mono,,https://scryfall.com/card/fra/10/graft-surgeon,https://cards.scryfall.io/normal/front/3/2/32a7a905-11bf-4b66-a28e-1066a0e372b8.jpg?1789644811
Graft Surgeon,{2}{W},Common,1.5,Mono White,W,,White/Black/Red/Green,WBRG,4,Mono,,https://scryfall.com/card/fra/10/graft-surgeon,https://cards.scryfall.io/normal/front/3/2/32a7a905-11bf-4b66-a28e-1066a0e372b8.jpg?1789644811
Graft Surgeon,{2}{W},Common,1.5,Mono White,W,,White/Blue/Black/Red/Green,WUBRG,5,Mono,,https://scryfall.com/card/fra/10/graft-surgeon,https://cards.scryfall.io/normal/front/3/2/32a7a905-11bf-4b66-a28e-1066a0e372b8.jpg?1789644811
Guiding Hydra,{X}{W},Rare,4.0,Mono White,W,,White,W,1,Mono,,https://scryfall.com/card/fra/11/guiding-hydra,https://cards.scryfall.io/normal/front/a/5/a53eb840-039d-4c45-b701-d58cb26b1a6c.jpg?1789644816
Guiding Hydra,{X}{W},Rare,4.0,Mono White,W,,White/Blue,WU,2,Mono,,https://scryfall.com/card/fra/11/guiding-hydra,https://cards.scryfall.io/normal/front/a/5/a53eb840-039d-4c45-b701-d58cb26b1a6c.jpg?1789644816
Guiding Hydra,{X}{W},Rare,4.0,Mono White,W,,White/Black,WB,2,Mono,,https://scryfall.com/card/fra/11/guiding-hydra,https://cards.scryfall.io/normal/front/a/5/a53eb840-039d-4c45-b701-d58cb26b1a6c.jpg?1789644816
Guiding Hydra,{X}{W},Rare,4.0,Mono White,W,,White/Red,WR,2,Mono,,https://scryfall.com/card/fra/11/guiding-hydra,https://cards.scryfall.io/normal/front/a/5/a53eb840-039d-4c45-b701-d58cb26b1a6c.jpg?1789644816
Guiding Hydra,{X}{W},Rare,4.0,Mono White,W,,White/Green,WG,2,Mono,,https://scryfall.com/card/fra/11/guiding-hydra,https://cards.scryfall.io/normal/front/a/5/a53eb840-039d-4c45-b701-d58cb26b1a6c.jpg?1789644816
Guiding Hydra,{X}{W},Rare,4.0,Mono White,W,,White/Blue/Black,WUB,3,Mono,,https://scryfall.com/card/fra/11/guiding-hydra,https://cards.scryfall.io/normal/front/a/5/a53eb840-039d-4c45-b701-d58cb26b1a6c.jpg?1789644816
Guiding Hydra,{X}{W},Rare,4.0,Mono White,W,,White/Blue/Red,WUR,3,Mono,,https://scryfall.com/card/fra/11/guiding-hydra,https://cards.scryfall.io/normal/front/a/5/a53eb840-039d-4c45-b701-d58cb26b1a6c.jpg?1789644816
Guiding Hydra,{X}{W},Rare,4.0,Mono White,W,,White/Blue/Green,WUG,3,Mono,,https://scryfall.com/card/fra/11/guiding-hydra,https://cards.scryfall.io/normal/front/a/5/a53eb840-039d-4c45-b701-d58cb26b1a6c.jpg?1789644816
Guiding Hydra,{X}{W},Rare,4.0,Mono White,W,,White/Black/Red,WBR,3,Mono,,https://scryfall.com/card/fra/11/guiding-hydra,https://cards.scryfall.io/normal/front/a/5/a53eb840-039d-4c45-b701-d58cb26b1a6c.jpg?1789644816
Guiding Hydra,{X}{W},Rare,4.0,Mono White,W,,White/Black/Green,WBG,3,Mono,,https://scryfall.com/card/fra/11/guiding-hydra,https://cards.scryfall.io/normal/front/a/5/a53eb840-039d-4c45-b701-d58cb26b1a6c.jpg?1789644816
Guiding Hydra,{X}{W},Rare,4.0,Mono White,W,,White/Red/Green,WRG,3,Mono,,https://scryfall.com/card/fra/11/guiding-hydra,https://cards.scryfall.io/normal/front/a/5/a53eb840-039d-4c45-b701-d58cb26b1a6c.jpg?1789644816
Guiding Hydra,{X}{W},Rare,4.0,Mono White,W,,White/Blue/Black/Red,WUBR,4,Mono,,https://scryfall.com/card/fra/11/guiding-hydra,https://cards.scryfall.io/normal/front/a/5/a53eb840-039d-4c45-b701-d58cb26b1a6c.jpg?1789644816
Guiding Hydra,{X}{W},Rare,4.0,Mono White,W,,White/Blue/Black/Green,WUBG,4,Mono,,https://scryfall.com/card/fra/11/guiding-hydra,https://cards.scryfall.io/normal/front/a/5/a53eb840-039d-4c45-b701-d58cb26b1a6c.jpg?1789644816
Guiding Hydra,{X}{W},Rare,4.0,Mono White,W,,White/Blue/Red/Green,WURG,4,Mono,,https://scryfall.com/card/fra/11/guiding-hydra,https://cards.scryfall.io/normal/front/a/5/a53eb840-039d-4c45-b701-d58cb26b1a6c.jpg?1789644816
Guiding Hydra,{X}{W},Rare,4.0,Mono White,W,,White/Black/Red/Green,WBRG,4,Mono,,https://scryfall.com/card/fra/11/guiding-hydra,https://cards.scryfall.io/normal/front/a/5/a53eb840-039d-4c45-b701-d58cb26b1a6c.jpg?1789644816
Guiding Hydra,{X}{W},Rare,4.0,Mono White,W,,White/Blue/Black/Red/Green,WUBRG,5,Mono,,https://scryfall.com/card/fra/11/guiding-hydra,https://cards.scryfall.io/normal/front/a/5/a53eb840-039d-4c45-b701-d58cb26b1a6c.jpg?1789644816
Hexhaven Battalion,{4}{W}{W},Common,3.5,Mono White,W,,White,W,1,Mono,,https://scryfall.com/card/fra/12/hexhaven-battalion,https://cards.scryfall.io/normal/front/3/b/3b6ac80e-c726-4bd0-893a-e666041a04a6.jpg?1789556695
Hexhaven Battalion,{4}{W}{W},Common,3.5,Mono White,W,,White/Blue,WU,2,Mono,,https://scryfall.com/card/fra/12/hexhaven-battalion,https://cards.scryfall.io/normal/front/3/b/3b6ac80e-c726-4bd0-893a-e666041a04a6.jpg?1789556695
Hexhaven Battalion,{4}{W}{W},Common,3.5,Mono White,W,,White/Black,WB,2,Mono,,https://scryfall.com/card/fra/12/hexhaven-battalion,https://cards.scryfall.io/normal/front/3/b/3b6ac80e-c726-4bd0-893a-e666041a04a6.jpg?1789556695
Hexhaven Battalion,{4}{W}{W},Common,3.5,Mono White,W,,White/Red,WR,2,Mono,,https://scryfall.com/card/fra/12/hexhaven-battalion,https://cards.scryfall.io/normal/front/3/b/3b6ac80e-c726-4bd0-893a-e666041a04a6.jpg?1789556695
Hexhaven Battalion,{4}{W}{W},Common,3.5,Mono White,W,,White/Green,WG,2,Mono,,https://scryfall.com/card/fra/12/hexhaven-battalion,https://cards.scryfall.io/normal/front/3/b/3b6ac80e-c726-4bd0-893a-e666041a04a6.jpg?1789556695
Hexhaven Battalion,{4}{W}{W},Common,3.5,Mono White,W,,White/Blue/Black,WUB,3,Mono,,https://scryfall.com/card/fra/12/hexhaven-battalion,https://cards.scryfall.io/normal/front/3/b/3b6ac80e-c726-4bd0-893a-e666041a04a6.jpg?1789556695
Hexhaven Battalion,{4}{W}{W},Common,3.5,Mono White,W,,White/Blue/Red,WUR,3,Mono,,https://scryfall.com/card/fra/12/hexhaven-battalion,https://cards.scryfall.io/normal/front/3/b/3b6ac80e-c726-4bd0-893a-e666041a04a6.jpg?1789556695
